Name,Description,Latitude,Longitude,Category,Address,Website,Cuisine
Good Friend Cold Noodles,"[Bib Gourmand] Street Food | $
Noodles dressed in sesame sauce impart a hint of lemony fragrance, a perfect match for egg drop miso soup.",25.0891725,121.525463,Bib Gourmand,"Shilin Night Market, 31 Danan Road, Shilin District, Taipei, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/good-friend-cold-noodles,Street Food
No Name Noodles,"[Bib Gourmand] Noodles | $
This neighbourhood noodle shop, which has been going strong for 70 years, is now run by the third generation. Over the decades, regulars have been coming for the preservative-free Shanghainese noodles",24.13963,120.68006,Bib Gourmand,"69 Shifu Road, Central District, Taichung, 400, Taiwan",https://guide.michelin.com/en/taichung-region/taichung/restaurant/no-name-noodles,Noodles
Yi Jia Zi,"[Bib Gourmand] Small eats | $
Now run by the third generation, this family shop is known for its authentic Tainan street food. Made from scratch daily, the must-try stewed pork belly shows alternate layers of fat and meat and come",25.040415,121.5021738,Bib Gourmand,"79 Kangding Road, Wanhua District, Taipei, 108, Taiwan",https://home.yi-jia-zi.com/,Small eats
Jen Ho Yuan,"[Bib Gourmand] Yunnanese | $$
Since 1956, this restaurant has been attracting loyal fans with its authentic Yunnan fare made with produce shipped from the province – some recipes were inherited from the owner’s mother. Scaly hedge",25.0606474,121.5226418,Bib Gourmand,"2F, 112, Section 2, Zhongshan North Road, Zhongshan District, Taipei, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/jen-ho-yuan,Yunnanese
Erge Shih Tang,"[Bib Gourmand] Taiwanese | $$
The room isn’t particularly spacious, but it does exude a homely feel. Similarly, the menu features Taiwanese home-style cooking, that is lightly seasoned and in smaller portions. The signature grille",22.6511882,120.2883164,Bib Gourmand,"145 Cinghai Road, Gushan District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/erge-shih-tang,Taiwanese
Hsi Lo Tien Beef Soup,"[Bib Gourmand] Small eats | $
Its hallmark beef soup is simmered with beef bones, brisket, fat and onion and thin slices of lean beef are added just before serving. Pour on a dash of rice wine for extra fragrance or dip the beef i",23.0015391,120.2073867,Bib Gourmand,"98 Gongyuan South Road, North District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/hsi-lo-tien-beef-soup,Small eats
Cianjin Braised Pork Rice,"[Bib Gourmand] Small eats | $
This third-generation family business dates back to 1959 and its signature braised pork rice has been the favourite breakfast for generations of Kaohsiungese. Only the back cut is used, with pork skin",22.6272171,120.2954397,Bib Gourmand,"26 Datong 2nd Road, Cianjin District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/cianjin-brasied-pork-rice,Small eats
Yeh Jia Calamari Rice Noodle Soup,"[Bib Gourmand] Small eats | $
Founded in 1935, this shop claims to be the creator of calamari rice noodle soup. Into the third generation, the owner still insists on making thick rice noodles with brown rice for its fragrance and ",22.9911454,120.1969878,Bib Gourmand,"142, Section 2, Guohua Street, West Central District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/yeh-jia-calamari-rice-noodle-soup,Small eats
Kaiyuan Red-cook Spanish Mackerel,"[Bib Gourmand] Small eats | $
The absence of both an obvious sign and air conditioning hasn’t deterred hungry locals from flocking here from 7am till late over the past four decades. With generous chunks of deep-fried Spanish mack",23.0081097,120.2213038,Bib Gourmand,"307 Kaiyuan Road, North District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/kaiyuan-fried-spanish-mackerel-thick-soup,Small eats
Hou Chi Duck Rice,"[Bib Gourmand] Small eats | $
For over 40 years, Hou Chi has been attracting a loyal following with its tasty duck dishes. Its famously nourishing dang gui duck soup exudes deep herbal aromas; order it with noodles to make a compl",22.6347508,120.2915436,Bib Gourmand,"201 Zihciang 1st Road, Sanmin District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/hou-chi-duck-rice,Small eats
A Xing Shi Mu Yu,"[Bib Gourmand] Small eats | $
This place that started out as a corner stall some 30 years ago is now a fully-fledged joint with a bright, clean room… but the friendly service and bustling ambience haven't changed! Freshly slaughte",23.0065487,120.1934354,Bib Gourmand,"311 Wunsian Road, North District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/a-xing-shi-mu-yu,Small eats
A Hsing Congee,"[Bib Gourmand] Congee | $
A Hsing has been serving Tainan-style milkfish congee since 1965, attracting a queue as early as 5am every morning. You can specify the cut you want; the belly is the most prized part of the fish, boa",23.0000632,120.1921938,Bib Gourmand,"289, Section 3, Minzu Road, West Central District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/a-hsing-congee,Congee
Hung Chi Rice Shop,"[Bib Gourmand] Small eats | $
As opposed to typical braised pork rice shops that can sometimes feel a little dated, this one boasts a bright, simple interior with full-length windows. The cartoon pig logo also makes it appealing t",22.6646279,120.3042735,Bib Gourmand,"96 Liwun Road, Zuoying District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/hung-chi-rice-shop,Small eats
Shang Hao Chih Beef Soup,"[Bib Gourmand] Small eats | $
The early bird gets the worm; you really need to come early to get a taste of this restaurant’s famous beef soup – it tends to sell out before 11 am. Those in the know go for the hand-sliced Taiwanese",23.0151705,120.2126499,Bib Gourmand,"6, Section 1, Beian Road, North District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/shang-hao-chih-beef-soup,Small eats
Yi Wei Pin,"[Bib Gourmand] Small eats | $
Splitting from Fu Sheng Hao, a household name in the realm of Taiwanese savoury rice pudding known as wagui, the owner started Yi Wei Pin in 2013 to amplify his grandpa’s culinary legacy. Much darker ",22.9975682,120.1988805,Bib Gourmand,"Shop 111 & 112, Yong Le Market, 177-179, Section 3, Guohua Street, West Central District, Tainan, Taiwan",https://onegoodpin.business.site/,Small eats
Bei Gang Tsai Rice Tube (Yancheng),"[Bib Gourmand] Small eats | $
This third-generation family business dates back to 1956 and many Kaohsiungese grew up with its ‘tube’ sticky rice, which is actually steamed with braised ground pork in a metal tub, turned out on a p",22.6317141,120.2851452,Bib Gourmand,"166 Hesi Road, Yancheng District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/bei-gang-tsai-rice-tube-yancheng,Small eats
Po Jen Tang,"[Bib Gourmand] Taiwanese | $
This century-old Chinese medicine shop was converted into a restaurant specialising in therapeutic food. The sixth-generation owner intentionally kept the apothecary cabinets and used some inscribed p",22.996686,120.2003768,Bib Gourmand,"27, Lane 300, Section 2, Simen Road, West Central District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/po-jen-tang,Taiwanese
Caizong Li,"[Bib Gourmand] Small eats | $
The shop may have little ambiance to speak of, but it’s brightly lit and always spotless. Since its founding over 60 years ago, it has focused on two items only – peanut zongzi and kelp miso soup. The",22.615945,120.296825,Bib Gourmand,"159 Chenggong 1st Road, Lingya District, Kaohsiung, 80249, Taiwan",http://www.caizongli.com/,Small eats
Yuan Wei Duck Noodle,"[Bib Gourmand] Small eats | $
This simple shop has been around for 30-odd years. Folding tables and plastic stools under the building’s overhang may not sound sexy, but its signature duck with a mild smoky flavour, served either w",24.8007492,120.9683298,Bib Gourmand,"59 Shengli Road, East District, Hsinchu City, Taiwan",https://guide.michelin.com/en/northern-taiwan/hsinchu-city_2853126/restaurant/yuan-wei-duck-noodle,Small eats
Shan Guo Tang,"[Bib Gourmand] Vegetarian | $$
Founded by a vegetarian F&B group in 2020, Shan Guo Tang boasts a lofty space drenched in natural light. The Japanese-inspired wood-rich interior feels serene. Unlike many vegetarian joints, the menu ",24.8156887,121.0192843,Bib Gourmand,"188 Zhuangjing South Road, Zhubei City, Hsinchu County, Taiwan",https://www.gooddeedstw.com/pages/shanguotang,Vegetarian
Chun Lan Gua Bao,"[Bib Gourmand] Small eats | $
Since 2000, this shop has been famous for its oversize steamed bun sandwiches packed with tasty fillings. The must-try is definitely the assorted gua bao stuffed with crisp pickled cabbage, half-fatty",22.6279509,120.3076787,Bib Gourmand,"5 Fusing 1st Road, Sinsing District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/chun-lan-gua-bao,Small eats
Sung Chu Yuan,"[Bib Gourmand] Taiwanese | $$
As well as rearing its own free-range chicken, the restaurant is famous for wild vegetables such as betel flowers, Madeira vine and Okinawa spinach. The must-order chicken is available in limited quan",25.1398182,121.5675751,Bib Gourmand,"546 Yonggong Road, Shilin District, Taipei, Taiwan",https://www.28616261.com.tw,Taiwanese
Hsiung Chi Scallion Pancake,"[Bib Gourmand] Street Food | $
Poised by the entrance to the night market for over 30 years, this stall prides itself on its pancakes. Crispy on the outside, soft on the inside, they are perfect with honey mustard and basil.",25.0129692,121.5357748,Bib Gourmand,"Gongguan Night Market, 2, Lane 108, Section 4, Luosifu Road, Zhongzheng District, Taipei, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/hsiung-chi-scallion-pancake,Street Food
Shanghai Food (Nantun),"[Bib Gourmand] Dim Sum | $
A Chinese herbalist by training, the owner hails from Shanghai and was spoilt by his grandpa who made him all sorts of treats. After he moved to Taiwan, he spent three years trying to recreate the mos",24.142718,120.6373369,Bib Gourmand,"537, Section 2, Gongyi Road, Nantun District, Taichung, 408, Taiwan",https://www.whosir.tw/,Dim Sum
Shin Yuan (West),"[Bib Gourmand] Taiwanese | $$
In 2018, Shan Shin opened this spinoff serving healthy Taiwanese cooking in a cosy, sun-drenched space in a detached villa. Quality local ingredients such as Guanshan rice from Taitung and family pork",24.148365,120.668302,Bib Gourmand,"106 Minsheng North Road, West District, Taichung, 403, Taiwan",https://guide.michelin.com/en/taichung-region/taichung/restaurant/shin-yuan,Taiwanese
MoonMoonFood (Qingdao East Road),"[Bib Gourmand] Taiwanese | $$
A family vibe sets the scene in this shop serving healthy home-style cooking. Their signature chicken soup is made daily with freshly slaughtered free-range chicken, whose stock is simmered for hours ",25.043659,121.522054,Bib Gourmand,"6-2 Qingdao East Road, Zhongzheng District, Taipei, 100, Taiwan",https://www.moonmoonfood.com,Taiwanese
HUGH dessert dining,"[Bib Gourmand] Creative | $$
Formerly a private dessert lab open by appointment only, Hugh turned into a sleek, minimalistic restaurant with regular hours in 2021. The 6- to 7- course dessert dining menu includes the best sweets ",25.0676278,121.5121712,Bib Gourmand,"56, Lane 136, Section 3, Chongqing North Road, Datong District, Taipei, Taiwan",https://hughdessert.com/dining,Creative
Cheng Shi,"[Bib Gourmand] Noodles | $
Originally a hawker stall in a residential neighbourhood, Cheng Shi (‘honest’ in Chinese) took up this space in 2020 to serve health-conscious diners with all-natural egg noodle soup. Their clear brot",22.9894932,120.1981005,Bib Gourmand,"12, Lane 702, Section 1, Simen Road, West Central District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/cheng-shi,Noodles
Huang Chia Shrimp Roll,"[Bib Gourmand] Small eats | $
Over 60 years old, this eatery has moved four times, but that hasn’t deterred its loyal followers who continue to queue up daily before opening time. Shrimp roll is a classic Taiwanese snack and a mus",23.0028094,120.1925813,Bib Gourmand,"268 Sihe Road, Central West District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/huang-chia-shrimp-roll,Small eats
Xie Shopkeeper,"[Bib Gourmand] Small eats | $$
This restaurant is a relative newcomer in this city swamped by century-old stalls, but it has made a name for itself since 2018 thanks to fresh seafood cooked to order. Its renowned milkfish and assor",22.99922,120.16172,Bib Gourmand,"5, Lane 23, Yunhe Road, Anping District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/xie-shopkeeper,Small eats
Chao Ming,"[Bib Gourmand] Taiwanese | $$
Now helmed by the second generation of the family, this well-known landmark of Taiwanese home-style cooking has been in business for over 60 years. Masterful control of heat and a dexterous use of sau",22.6305849,120.2931516,Bib Gourmand,"53 Zihciang 1st Road, Cianjin District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/chao-ming,Taiwanese
Liao Chi Migao,"[Bib Gourmand] Small eats | $
This no-frills shop near the train station has been renowned for its migao since 1955. Glutinous rice mixed with dried shrimps and shallot is steamed in ceramic ramekins (rather than bamboo tubes). Th",22.7543187,120.3123362,Bib Gourmand,"119 Ciaonan Road, Ciaotou District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/liao-chi-migao,Small eats
Eat to Fat,"[Bib Gourmand] Taiwanese | $$
A devotee of the goddess Mazu, the owner-chef picked this space near the Grand Mazu Temple for his venture. Motifs of the goddess are dotted throughout the restaurant, from its sign to the shrine-insp",22.9977563,120.2006862,Bib Gourmand,"3, Lane 125, Sinmel Street, West Central District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/eat-to-fat,Taiwanese
San Hao Yi Kung Tao Angelica Duck,"[Bib Gourmand] Small eats | $
Circa 1949, it was a hawker stall in the Dongmen Traffic Circle before moving here in the 1960s. Now into the second generation, the family business still attracts a loyal fanbase thanks to its duck n",22.9890547,120.2107938,Bib Gourmand,"2, Section 1, Fucian Road, Central West District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/san-hao-yi-kung-tao-angelica-duck,Small eats
